vreg,divider,range,freqa,freqb,clock_freq
08,14,fa4,0037,5777,6440
08,14,fa4,0037,7777,6488
08,14,fa4,0057,0001,5025
08,14,fa4,0057,0003,5077
08,14,fa4,0057,0005,5087
08,14,fa4,0057,0007,5107
08,14,fa4,0057,0017,5393
08,14,fa4,0057,0037,5479
08,14,fa4,0057,0057,5474
08,14,fa4,0057,0077,5523
08,14,fa4,0057,0177,5895
08,14,fa4,0057,0377,6020
08,14,fa4,0057,0577,6024
08,14,fa4,0057,0777,6087
08,14,fa4,0057,1777,6345
08,14,fa4,0057,3777,6436
08,14,fa4,0057,5777,6451
08,14,fa4,0057,7777,6491
08,14,fa4,0077,0001,5066
08,14,fa4,0077,0003,5122
08,14,fa4,0077,0005,5131
08,14,fa4,0077,0007,5153
08,14,fa4,0077,0017,5441
08,14,fa4,0077,0037,5535
08,14,fa4,0077,0057,5525
08,14,fa4,0077,0077,5577
08,14,fa4,0077,0177,5959
08,14,fa4,0077,0377,6077
08,14,fa4,0077,0577,6083
08,14,fa4,0077,0777,6143
08,14,fa4,0077,1777,6411
08,14,fa4,0077,3777,6503
08,14,fa4,0077,5777,6515
08,14,fa4,0077,7777,6559
08,14,fa4,0177,0001,5274
08,14,fa4,0177,0003,5335
08,14,fa4,0177,0005,5346
08,14,fa4,0177,0007,5367
08,14,fa4,0177,0017,5684
08,14,fa4,0177,0037,5783
08,14,fa4,0177,0057,5775
08,14,fa4,0177,0077,5830
08,14,fa4,0177,0177,6249
08,14,fa4,0177,0377,6384
08,14,fa4,0177,0577,6388
08,14,fa4,0177,0777,6459
08,14,fa4,0177,1777,6754
08,14,fa4,0177,3777,6851
08,14,fa4,0177,5777,6868
08,14,fa4,0177,7777,6916
08,14,fa4,0377,0001,5346
08,14,fa4,0377,0003,5408
08,14,fa4,0377,0005,5420
08,14,fa4,0377,0007,5444
08,14,fa4,0377,0017,5767
08,14,fa4,0377,0037,5874
08,14,fa4,0377,0057,5863
08,14,fa4,0377,0077,5922
08,14,fa4,0377,0177,6352
08,14,fa4,0377,0377,6491
08,14,fa4,0377,0577,6499
08,14,fa4,0377,0777,6569
08,14,fa4,0377,1777,6874
08,14,fa4,0377,3777,6979
08,14,fa4,0377,5777,6996
08,14,fa4,0377,7777,7047
08,14,fa4,0577,0001,5360
08,14,fa4,0577,0003,5423
08,14,fa4,0577,0005,5433
08,14,fa4,0577,0007,5459
08,14,fa4,0577,0017,5784
08,14,fa4,0577,0037,5889
08,14,fa4,0577,0057,5878
08,14,fa4,0577,0077,5937
08,14,fa4,0577,0177,6369
08,14,fa4,0577,0377,6514
08,14,fa4,0577,0577,6517
08,14,fa4,0577,0777,6587
08,14,fa4,0577,1777,6895
08,14,fa4,0577,3777,7001
08,14,fa4,0577,5777,7019
08,14,fa4,0577,7777,7073
08,14,fa4,0777,0001,5394
08,14,fa4,0777,0003,5457
08,14,fa4,0777,0005,5471
08,14,fa4,0777,0007,5495
08,14,fa4,0777,0017,5822
08,14,fa4,0777,0037,5932
08,14,fa4,0777,0057,5920
08,14,fa4,0777,0077,5981
08,14,fa4,0777,0177,6422
08,14,fa4,0777,0377,6561
08,14,fa4,0777,0577,6569
08,14,fa4,0777,0777,6637
08,14,fa4,0777,1777,6953
08,14,fa4,0777,3777,7062
08,14,fa4,0777,5777,7077
08,14,fa4,0777,7777,7127
08,14,fa4,1777,0001,5700
08,14,fa4,1777,0003,5782
08,14,fa4,1777,0005,5787
08,14,fa4,1777,0007,5827
08,14,fa4,1777,0017,6198
08,14,fa4,1777,0037,6320
08,14,fa4,1777,0057,6308
08,14,fa4,1777,0077,6377
08,14,fa4,1777,0177,6876
08,14,fa4,1777,0377,7038
08,14,fa4,1777,0577,7047
08,14,fa4,1777,0777,7131
08,14,fa4,1777,1777,7497
08,14,fa4,1777,3777,7618
08,14,fa4,1777,5777,7643
08,14,fa4,1777,7777,7699
08,14,fa4,3777,0001,5819
08,14,fa4,3777,0003,5908
08,14,fa4,3777,0005,5911
08,14,fa4,3777,0007,5952
08,14,fa4,3777,0017,6343
08,14,fa4,3777,0037,6467
08,14,fa4,3777,0057,6455
08,14,fa4,3777,0077,6529
08,14,fa4,3777,0177,7055
08,14,fa4,3777,0377,7231
08,14,fa4,3777,0577,7240
08,14,fa4,3777,0777,7325
08,14,fa4,3777,1777,7710
08,14,fa4,3777,3777,7838
08,14,fa4,3777,5777,7860
08,14,fa4,3777,7777,7922
08,14,fa4,5777,0001,5821
08,14,fa4,5777,0003,5907
08,14,fa4,5777,0005,5910
08,14,fa4,5777,0007,5953
08,14,fa4,5777,0017,6343
08,14,fa4,5777,0037,6470
08,14,fa4,5777,0057,6456
08,14,fa4,5777,0077,6529
08,14,fa4,5777,0177,7055
08,14,fa4,5777,0377,7227
08,14,fa4,5777,0577,7233
08,14,fa4,5777,0777,7324
08,14,fa4,5777,1777,7706
08,14,fa4,5777,3777,7840
08,14,fa4,5777,5777,7856
08,14,fa4,5777,7777,7919
08,14,fa4,7777,0001,5878
08,14,fa4,7777,0003,5970
08,14,fa4,7777,0005,5969
08,14,fa4,7777,0007,6016
08,14,fa4,7777,0017,6414
08,14,fa4,7777,0037,6549
08,14,fa4,7777,0057,6531
08,14,fa4,7777,0077,6606
08,14,fa4,7777,0177,7148
08,14,fa4,7777,0377,7324
08,14,fa4,7777,0577,7333
08,14,fa4,7777,0777,7424
08,14,fa4,7777,1777,7817
08,14,fa4,7777,3777,7952
08,14,fa4,7777,5777,7973
08,14,fa4,7777,7777,8036
08,14,fa5,0001,0001,5836
08,14,fa5,0001,0003,5910
08,14,fa5,0001,0005,5923
08,14,fa5,0001,0007,5956
08,14,fa5,0001,0017,6382
08,14,fa5,0001,0037,6523
08,14,fa5,0001,0057,6504
08,14,fa5,0001,0077,6587
08,14,fa5,0001,0177,6585
08,14,fa5,0001,0377,6578
08,14,fa5,0001,0577,6575
08,14,fa5,0001,0777,6572
08,14,fa5,0001,1777,6568
08,14,fa5,0001,3777,6571
08,14,fa5,0001,5777,6566
08,14,fa5,0001,7777,6571
08,14,fa5,0003,0001,5925
08,14,fa5,0003,0003,6001
08,14,fa5,0003,0005,6014
08,14,fa5,0003,0007,6044
08,14,fa5,0003,0017,6489
08,14,fa5,0003,0037,6633
08,14,fa5,0003,0057,6625
08,14,fa5,0003,0077,6703
08,14,fa5,0003,0177,6698
08,14,fa5,0003,0377,6696
08,14,fa5,0003,0577,6693
08,14,fa5,0003,0777,6689
08,14,fa5,0003,1777,6693
08,14,fa5,0003,3777,6687
08,14,fa5,0003,5777,6690
08,14,fa5,0003,7777,6686
08,14,fa5,0005,0001,5925
08,14,fa5,0005,0003,5997
08,14,fa5,0005,0005,6011
08,14,fa5,0005,0007,6041
08,14,fa5,0005,0017,6487
08,14,fa5,0005,0037,6634
08,14,fa5,0005,0057,6621
08,14,fa5,0005,0077,6703
08,14,fa5,0005,0177,6695
08,14,fa5,0005,0377,6691
08,14,fa5,0005,0577,6693
08,14,fa5,0005,0777,6684
08,14,fa5,0005,1777,6684
08,14,fa5,0005,3777,6688
08,14,fa5,0005,5777,6686
08,14,fa5,0005,7777,6689
08,14,fa5,0007,0001,5964
08,14,fa5,0007,0003,6042
08,14,fa5,0007,0005,6054
08,14,fa5,0007,0007,6085
08,14,fa5,0007,0017,6533
08,14,fa5,0007,0037,6688
08,14,fa5,0007,0057,6671
08,14,fa5,0007,0077,6758
08,14,fa5,0007,0177,6755
08,14,fa5,0007,0377,6750
08,14,fa5,0007,0577,6745
08,14,fa5,0007,0777,6734
08,14,fa5,0007,1777,6735
08,14,fa5,0007,3777,6736
08,14,fa5,0007,5777,6735
08,14,fa5,0007,7777,6740
08,14,fa5,0017,0001,6381
08,14,fa5,0017,0003,6472
08,14,fa5,0017,0005,6486
08,14,fa5,0017,0007,6519
08,14,fa5,0017,0017,7045
08,14,fa5,0017,0037,7209
08,14,fa5,0017,0057,7198
08,14,fa5,0017,0077,7298
08,14,fa5,0017,0177,7286
08,14,fa5,0017,0377,7288
08,14,fa5,0017,0577,7287
08,14,fa5,0017,0777,7278
08,14,fa5,0017,1777,7276
08,14,fa5,0017,3777,7269
08,14,fa5,0017,5777,7273
08,14,fa5,0017,7777,7272
08,14,fa5,0037,0001,6521
08,14,fa5,0037,0003,6615
08,14,fa5,0037,0005,6627
08,14,fa5,0037,0007,6661
08,14,fa5,0037,0017,7207
08,14,fa5,0037,0037,7386
08,14,fa5,0037,0057,7372
08,14,fa5,0037,0077,7474
08,14,fa5,0037,0177,7465
08,14,fa5,0037,0377,7460
08,14,fa5,0037,0577,7457
08,14,fa5,0037,0777,7458
08,14,fa5,0037,1777,7459
08,14,fa5,0037,3777,7451
08,14,fa5,0037,5777,7453
08,14,fa5,0037,7777,7450
08,14,fa5,0057,0001,6523
08,14,fa5,0057,0003,6621
08,14,fa5,0057,0005,6635
08,14,fa5,0057,0007,6669
08,14,fa5,0057,0017,7219
08,14,fa5,0057,0037,7390
08,14,fa5,0057,0057,7371
08,14,fa5,0057,0077,7475
08,14,fa5,0057,0177,7467
08,14,fa5,0057,0377,7461
08,14,fa5,0057,0577,7462
08,14,fa5,0057,0777,7458
08,14,fa5,0057,1777,7459
08,14,fa5,0057,3777,7456
08,14,fa5,0057,5777,7459
08,14,fa5,0057,7777,7461
08,14,fa5,0077,0001,6601
08,14,fa5,0077,0003,6695
08,14,fa5,0077,0005,6711
08,14,fa5,0077,0007,6746
08,14,fa5,0077,0017,7307
08,14,fa5,0077,0037,7486
08,14,fa5,0077,0057,7468
08,14,fa5,0077,0077,7579
08,14,fa5,0077,0177,7571
08,14,fa5,0077,0377,7568
08,14,fa5,0077,0577,7569
08,14,fa5,0077,0777,7554
08,14,fa5,0077,1777,7559
08,14,fa5,0077,3777,7558
08,14,fa5,0077,5777,7561
08,14,fa5,0077,7777,7558
08,14,fa5,0177,0001,6957
08,14,fa5,0177,0003,7062
08,14,fa5,0177,0005,7084
08,14,fa5,0177,0007,7122
08,14,fa5,0177,0017,7745
08,14,fa5,0177,0037,7959
08,14,fa5,0177,0057,7942
08,14,fa5,0177,0077,8054
08,14,fa5,0177,0177,8050
08,14,fa5,0177,0377,8039
08,14,fa5,0177,0577,8041
08,14,fa5,0177,0777,8035
08,14,fa5,0177,1777,8033
08,14,fa5,0177,3777,8032
08,14,fa5,0177,5777,8032
08,14,fa5,0177,7777,8032
08,14,fa5,0377,0001,7090
08,14,fa5,0377,0003,7199
08,14,fa5,0377,0005,7220
08,14,fa5,0377,0007,7262
08,14,fa5,0377,0017,7915
08,14,fa5,0377,0037,8130
08,14,fa5,0377,0057,8110
08,14,fa5,0377,0077,8232
08,14,fa5,0377,0177,8229
08,14,fa5,0377,0377,8217
08,14,fa5,0377,0577,8215
08,14,fa5,0377,0777,8209
08,14,fa5,0377,1777,8209
08,14,fa5,0377,3777,8208
08,14,fa5,0377,5777,8206
08,14,fa5,0377,7777,8208
08,14,fa5,0577,0001,7115
08,14,fa5,0577,0003,7221
08,14,fa5,0577,0005,7243
08,14,fa5,0577,0007,7284
08,14,fa5,0577,0017,7941
08,14,fa5,0577,0037,8156
08,14,fa5,0577,0057,8140
08,14,fa5,0577,0077,8263
08,14,fa5,0577,0177,8256
08,14,fa5,0577,0377,8247
08,14,fa5,0577,0577,8246
08,14,fa5,0577,0777,8235
08,14,fa5,0577,1777,8239
08,14,fa5,0577,3777,8240
08,14,fa5,0577,5777,8235
08,14,fa5,0577,7777,8235
08,14,fa5,0777,0001,7169
08,14,fa5,0777,0003,7282
08,14,fa5,0777,0005,7305
08,14,fa5,0777,0007,7348
08,14,fa5,0777,0017,8019
08,14,fa5,0777,0037,8237
08,14,fa5,0777,0057,8217
08,14,fa5,0777,0077,8345
08,14,fa5,0777,0177,8338
08,14,fa5,0777,0377,8331
08,14,fa5,0777,0577,8329
08,14,fa5,0777,0777,8320
08,14,fa5,0777,1777,8317
08,14,fa5,0777,3777,8319
08,14,fa5,0777,5777,8321
08,14,fa5,0777,7777,8317
08,14,fa5,1777,0001,7724
08,14,fa5,1777,0003,7873
08,14,fa5,1777,0005,7879
08,14,fa5,1777,0007,7950
08,14,fa5,1777,0017,8735
08,14,fa5,1777,0037,9004
08,14,fa5,1777,0057,8980
08,14,fa5,1777,0077,9130
08,14,fa5,1777,0177,9121
08,14,fa5,1777,0377,9113
08,14,fa5,1777,0577,9110
08,14,fa5,1777,0777,9099
08,14,fa5,1777,1777,9101
08,14,fa5,1777,3777,9101
08,14,fa5,1777,5777,9100
08,14,fa5,1777,7777,9098
08,14,fa5,3777,0001,7934
08,14,fa5,3777,0003,8098
08,14,fa5,3777,0005,8103
08,14,fa5,3777,0007,8186
08,14,fa5,3777,0017,9025
08,14,fa5,3777,0037,9309
08,14,fa5,3777,0057,9279
08,14,fa5,3777,0077,9444
08,14,fa5,3777,0177,9435
08,14,fa5,3777,0377,9424
08,14,fa5,3777,0577,9423
08,14,fa5,3777,0777,9412
08,14,fa5,3777,1777,9411
08,14,fa5,3777,3777,9409
08,14,fa5,3777,5777,9410
08,14,fa5,3777,7777,9409
08,14,fa5,5777,0001,7929
08,14,fa5,5777,0003,8092
08,14,fa5,5777,0005,8100
08,14,fa5,5777,0007,8184
08,14,fa5,5777,0017,9023
08,14,fa5,5777,0037,9308
08,14,fa5,5777,0057,9281
08,14,fa5,5777,0077,9447
08,14,fa5,5777,0177,9438
08,14,fa5,5777,0377,9424
08,14,fa5,5777,0577,9425
08,14,fa5,5777,0777,9414
08,14,fa5,5777,1777,9411
08,14,fa5,5777,3777,9410
08,14,fa5,5777,5777,9411
08,14,fa5,5777,7777,9413
08,14,fa5,7777,0001,8049
08,14,fa5,7777,0003,8219
08,14,fa5,7777,0005,8220
08,14,fa5,7777,0007,8314
08,14,fa5,7777,0017,9175
08,14,fa5,7777,0037,9473
08,14,fa5,7777,0057,9443
08,14,fa5,7777,0077,9611
08,14,fa5,7777,0177,9600
08,14,fa5,7777,0377,9589
08,14,fa5,7777,0577,9592
08,14,fa5,7777,0777,9578
08,14,fa5,7777,1777,9581
08,14,fa5,7777,3777,9579
08,14,fa5,7777,5777,9580
08,14,fa5,7777,7777,9575
08,14,fa7,0001,0001,7670
08,14,fa7,0001,0003,7637
08,14,fa7,0001,0005,7640
08,14,fa7,0001,0007,7606
08,14,fa7,0001,0017,7614
08,14,fa7,0001,0037,7610
08,14,fa7,0001,0057,7607
08,14,fa7,0001,0077,7615
08,14,fa7,0001,0177,7627
08,14,fa7,0001,0377,7637
08,14,fa7,0001,0577,7638
08,14,fa7,0001,0777,7637
08,14,fa7,0001,1777,7632
08,14,fa7,0001,3777,7641
08,14,fa7,0001,5777,7634
08,14,fa7,0001,7777,7632
08,14,fa7,0003,0001,7829
08,14,fa7,0003,0003,7790
08,14,fa7,0003,0005,7793
08,14,fa7,0003,0007,7757
08,14,fa7,0003,0017,7760
08,14,fa7,0003,0037,7773
08,14,fa7,0003,0057,7762
08,14,fa7,0003,0077,7764
08,14,fa7,0003,0177,7782
08,14,fa7,0003,0377,7784
08,14,fa7,0003,0577,7788
08,14,fa7,0003,0777,7788
08,14,fa7,0003,1777,7789
08,14,fa7,0003,3777,7789
08,14,fa7,0003,5777,7798
08,14,fa7,0003,7777,7785
08,14,fa7,0005,0001,7827
08,14,fa7,0005,0003,7790
08,14,fa7,0005,0005,7791
08,14,fa7,0005,0007,7756
08,14,fa7,0005,0017,7768
08,14,fa7,0005,0037,7766
08,14,fa7,0005,0057,7764
08,14,fa7,0005,0077,7773
08,14,fa7,0005,0177,7781
08,14,fa7,0005,0377,7794
08,14,fa7,0005,0577,7791
08,14,fa7,0005,0777,7790
08,14,fa7,0005,1777,7793
08,14,fa7,0005,3777,7797
08,14,fa7,0005,5777,7804
08,14,fa7,0005,7777,7791
08,14,fa7,0007,0001,7913
08,14,fa7,0007,0003,7870
08,14,fa7,0007,0005,7865
08,14,fa7,0007,0007,7827
08,14,fa7,0007,0017,7839
08,14,fa7,0007,0037,7846
08,14,fa7,0007,0057,7846
08,14,fa7,0007,0077,7842
08,14,fa7,0007,0177,7857
08,14,fa7,0007,0377,7859
08,14,fa7,0007,0577,7860
08,14,fa7,0007,0777,7860
08,14,fa7,0007,1777,7862
08,14,fa7,0007,3777,7865
08,14,fa7,0007,5777,7866
08,14,fa7,0007,7777,7866
08,14,fa7,0017,0001,8677
08,14,fa7,0017,0003,8635
08,14,fa7,0017,0005,8636
08,14,fa7,0017,0007,8590
08,14,fa7,0017,0017,8603
08,14,fa7,0017,0037,8603
08,14,fa7,0017,0057,8610
08,14,fa7,0017,0077,8612
08,14,fa7,0017,0177,8613
08,14,fa7,0017,0377,8618
08,14,fa7,0017,0577,8621
08,14,fa7,0017,0777,8624
08,14,fa7,0017,1777,8617
08,14,fa7,0017,3777,8616
08,14,fa7,0017,5777,8618
08,14,fa7,0017,7777,8612
08,14,fa7,0037,0001,8933
08,14,fa7,0037,0003,8884
08,14,fa7,0037,0005,8885
08,14,fa7,0037,0007,8835
08,14,fa7,0037,0017,8843
08,14,fa7,0037,0037,8852
08,14,fa7,0037,0057,8862
08,14,fa7,0037,0077,8858
08,14,fa7,0037,0177,8866
08,14,fa7,0037,0377,8886
08,14,fa7,0037,0577,8880
08,14,fa7,0037,0777,8871
08,14,fa7,0037,1777,8861
08,14,fa7,0037,3777,8863
08,14,fa7,0037,5777,8873
08,14,fa7,0037,7777,8872
08,14,fa7,0057,0001,8936
08,14,fa7,0057,0003,8891
08,14,fa7,0057,0005,8889
08,14,fa7,0057,0007,8854
08,14,fa7,0057,0017,8868
08,14,fa7,0057,0037,8873
08,14,fa7,0057,0057,8872
08,14,fa7,0057,0077,8866
08,14,fa7,0057,0177,8874
08,14,fa7,0057,0377,8888
08,14,fa7,0057,0577,8889
08,14,fa7,0057,0777,8887
08,14,fa7,0057,1777,8877
08,14,fa7,0057,3777,8885
08,14,fa7,0057,5777,8890
08,14,fa7,0057,7777,8885
08,14,fa7,0077,0001,9078
08,14,fa7,0077,0003,9028
08,14,fa7,0077,0005,9035
08,14,fa7,0077,0007,8988
08,14,fa7,0077,0017,8990
08,14,fa7,0077,0037,9000
08,14,fa7,0077,0057,8991
08,14,fa7,0077,0077,8989
08,14,fa7,0077,0177,9009
08,14,fa7,0077,0377,9017
08,14,fa7,0077,0577,9017
08,14,fa7,0077,0777,9010
08,14,fa7,0077,1777,9013
08,14,fa7,0077,3777,9015
08,14,fa7,0077,5777,9016
08,14,fa7,0077,7777,9013
08,14,fa7,0177,0001,9760
08,14,fa7,0177,0003,9710
08,14,fa7,0177,0005,9713
08,14,fa7,0177,0007,9655
08,14,fa7,0177,0017,9673
08,14,fa7,0177,0037,9684
08,14,fa7,0177,0057,9680
08,14,fa7,0177,0077,9684
08,14,fa7,0177,0177,9699
08,14,fa7,0177,0377,9708
08,14,fa7,0177,0577,9705
08,14,fa7,0177,0777,9706
08,14,fa7,0177,1777,9707
08,14,fa7,0177,3777,9698
08,14,fa7,0177,5777,9695
08,14,fa7,0177,7777,9698
08,14,fa7,0377,0001,10020
08,14,fa7,0377,0003,9961
08,14,fa7,0377,0005,9960
08,14,fa7,0377,0007,9915
08,14,fa7,0377,0017,9928
08,14,fa7,0377,0037,9938
08,14,fa7,0377,0057,9941
08,14,fa7,0377,0077,9934
08,14,fa7,0377,0177,9952
08,14,fa7,0377,0377,9951
08,14,fa7,0377,0577,9954
08,14,fa7,0377,0777,9949
08,14,fa7,0377,1777,9947
08,14,fa7,0377,3777,9951
08,14,fa7,0377,5777,9951
08,14,fa7,0377,7777,9949
08,14,fa7,0577,0001,10071
08,14,fa7,0577,0003,10006
08,14,fa7,0577,0005,10016
08,14,fa7,0577,0007,9951
08,14,fa7,0577,0017,9971
08,14,fa7,0577,0037,9983
08,14,fa7,0577,0057,9976
08,14,fa7,0577,0077,9980
08,14,fa7,0577,0177,9997
08,14,fa7,0577,0377,9996
08,14,fa7,0577,0577,9995
08,14,fa7,0577,0777,9996
08,14,fa7,0577,1777,9999
08,14,fa7,0577,3777,9989
08,14,fa7,0577,5777,9998
08,14,fa7,0577,7777,9992
08,14,fa7,0777,0001,10188
08,14,fa7,0777,0003,10123
08,14,fa7,0777,0005,10123
08,14,fa7,0777,0007,10063
08,14,fa7,0777,0017,10089
08,14,fa7,0777,0037,10089
08,14,fa7,0777,0057,10092
08,14,fa7,0777,0077,10102
08,14,fa7,0777,0177,10120
08,14,fa7,0777,0377,10116
08,14,fa7,0777,0577,10101
08,14,fa7,0777,0777,10095
08,14,fa7,0777,1777,10100
08,14,fa7,0777,3777,10099
08,14,fa7,0777,5777,10102
08,14,fa7,0777,7777,10104
08,14,fa7,1777,0001,11459
08,14,fa7,1777,0003,11433
08,14,fa7,1777,0005,11432
08,14,fa7,1777,0007,11401
08,14,fa7,1777,0017,11408
08,14,fa7,1777,0037,11424
08,14,fa7,1777,0057,11412
08,14,fa7,1777,0077,11413
08,14,fa7,1777,0177,11425
08,14,fa7,1777,0377,11426
08,14,fa7,1777,0577,11421
08,14,fa7,1777,0777,11431
08,14,fa7,1777,1777,11425
08,14,fa7,1777,3777,11429
08,14,fa7,1777,5777,11430
08,14,fa7,1777,7777,11428
08,14,fa7,3777,0001,12001
08,14,fa7,3777,0003,11970
08,14,fa7,3777,0005,11968
08,14,fa7,3777,0007,11946
08,14,fa7,3777,0017,11946
08,14,fa7,3777,0037,11953
08,14,fa7,3777,0057,11951
08,14,fa7,3777,0077,11947
08,14,fa7,3777,0177,11971
08,14,fa7,3777,0377,11961
08,14,fa7,3777,0577,11961
08,14,fa7,3777,0777,11965
08,14,fa7,3777,1777,11968
08,14,fa7,3777,3777,11963
08,14,fa7,3777,5777,11968
08,14,fa7,3777,7777,11966
08,14,fa7,5777,0001,11993
08,14,fa7,5777,0003,11973
08,14,fa7,5777,0005,11970
08,14,fa7,5777,0007,11945
08,14,fa7,5777,0017,11953
08,14,fa7,5777,0037,11949
08,14,fa7,5777,0057,11948
08,14,fa7,5777,0077,11950
08,14,fa7,5777,0177,11964
08,14,fa7,5777,0377,11959
08,14,fa7,5777,0577,11968
08,14,fa7,5777,0777,11965
08,14,fa7,5777,1777,11971
08,14,fa7,5777,3777,11965
08,14,fa7,5777,5777,11967
08,14,fa7,5777,7777,11959
08,14,fa7,7777,0001,12278
08,14,fa7,7777,0003,12259
08,14,fa7,7777,0005,12257
08,14,fa7,7777,0007,12241
08,14,fa7,7777,0017,12248
08,14,fa7,7777,0037,12244
08,14,fa7,7777,0057,12241
08,14,fa7,7777,0077,12236
08,14,fa7,7777,0177,12244
08,14,fa7,7777,0377,12248
08,14,fa7,7777,0577,12254
08,14,fa7,7777,0777,12251
08,14,fa7,7777,1777,12250
08,14,fa7,7777,3777,12255
08,14,fa7,7777,5777,12251
08,14,fa7,7777,7777,12251
08,14,fa6,0001,0001,12024
08,14,fa6,0001,0003,12017
08,14,fa6,0001,0005,12022
08,14,fa6,0001,0007,12015
08,14,fa6,0001,0017,12004
08,14,fa6,0001,0037,11995
08,14,fa6,0001,0057,12003
08,14,fa6,0001,0077,11994
08,14,fa6,0001,0177,11962
08,14,fa6,0001,0377,11938
08,14,fa6,0001,0577,11944
08,14,fa6,0001,0777,11934
08,14,fa6,0001,1777,11936
08,14,fa6,0001,3777,11935
08,14,fa6,0001,5777,11941
08,14,fa6,0001,7777,11936
08,14,fa6,0003,0001,12434
08,14,fa6,0003,0003,12420
08,14,fa6,0003,0005,12424
08,14,fa6,0003,0007,12420
08,14,fa6,0003,0017,12406
08,14,fa6,0003,0037,12400
08,14,fa6,0003,0057,12401
08,14,fa6,0003,0077,12401
08,14,fa6,0003,0177,12368
08,14,fa6,0003,0377,12357
08,14,fa6,0003,0577,12355
08,14,fa6,0003,0777,12351
08,14,fa6,0003,1777,12333
08,14,fa6,0003,3777,12329
08,14,fa6,0003,5777,12327
08,14,fa6,0003,7777,12332
08,14,fa6,0005,0001,12426
08,14,fa6,0005,0003,12424
08,14,fa6,0005,0005,12423
08,14,fa6,0005,0007,12421
08,14,fa6,0005,0017,12408
08,14,fa6,0005,0037,12399
08,14,fa6,0005,0057,12403
08,14,fa6,0005,0077,12400
08,14,fa6,0005,0177,12372
08,14,fa6,0005,0377,12364
08,14,fa6,0005,0577,12353
08,14,fa6,0005,0777,12353
08,14,fa6,0005,1777,12329
08,14,fa6,0005,3777,12333
08,14,fa6,0005,5777,12329
08,14,fa6,0005,7777,12335
08,14,fa6,0007,0001,12626
08,14,fa6,0007,0003,12619
08,14,fa6,0007,0005,12619
08,14,fa6,0007,0007,12615
08,14,fa6,0007,0017,12591
08,14,fa6,0007,0037,12592
08,14,fa6,0007,0057,12588
08,14,fa6,0007,0077,12586
08,14,fa6,0007,0177,12562
08,14,fa6,0007,0377,12544
08,14,fa6,0007,0577,12546
08,14,fa6,0007,0777,12546
08,14,fa6,0007,1777,12523
08,14,fa6,0007,3777,12518
08,14,fa6,0007,5777,12516
08,14,fa6,0007,7777,12525
08,14,fa6,0017,0001,15055
08,14,fa6,0017,0003,15066
08,14,fa6,0017,0005,15071
08,14,fa6,0017,0007,15065
08,14,fa6,0017,0017,15012
08,14,fa6,0017,0037,14991
08,14,fa6,0017,0057,14992
08,14,fa6,0017,0077,14987
08,14,fa6,0017,0177,14993
08,14,fa6,0017,0377,14984
08,14,fa6,0017,0577,14981
08,14,fa6,0017,0777,14979
08,14,fa6,0017,1777,14975
08,14,fa6,0017,3777,14979
08,14,fa6,0017,5777,14967
08,14,fa6,0017,7777,14973
08,14,fa6,0037,0001,15973
08,14,fa6,0037,0003,15965
08,14,fa6,0037,0005,15976
08,14,fa6,0037,0007,15963
08,14,fa6,0037,0017,15959
08,14,fa6,0037,0037,15937
08,14,fa6,0037,0057,15937
08,14,fa6,0037,0077,15932
08,14,fa6,0037,0177,15921
08,14,fa6,0037,0377,15926
08,14,fa6,0037,0577,15919
08,14,fa6,0037,0777,15913
08,14,fa6,0037,1777,15889
08,14,fa6,0037,3777,15912
08,14,fa6,0037,5777,15914
08,14,fa6,0037,7777,15907
08,14,fa6,0057,0001,16021
08,14,fa6,0057,0003,16012
08,14,fa6,0057,0005,16020
08,14,fa6,0057,0007,16013
08,14,fa6,0057,0017,16009
08,14,fa6,0057,0037,15981
08,14,fa6,0057,0057,15991
08,14,fa6,0057,0077,15981
08,14,fa6,0057,0177,15967
08,14,fa6,0057,0377,15961
08,14,fa6,0057,0577,15964
08,14,fa6,0057,0777,15965
08,14,fa6,0057,1777,15955
08,14,fa6,0057,3777,15958
08,14,fa6,0057,5777,15958
08,14,fa6,0057,7777,15955
08,14,fa6,0077,0001,16504
08,14,fa6,0077,0003,16523
08,14,fa6,0077,0005,16527
08,14,fa6,0077,0007,16532
08,14,fa6,0077,0017,16529
08,14,fa6,0077,0037,16523
08,14,fa6,0077,0057,16524
08,14,fa6,0077,0077,16515
08,14,fa6,0077,0177,16484
08,14,fa6,0077,0377,16485
08,14,fa6,0077,0577,16480
08,14,fa6,0077,0777,16482
08,14,fa6,0077,1777,16476
08,14,fa6,0077,3777,16482
08,14,fa6,0077,5777,16474
08,14,fa6,0077,7777,16480
08,14,fa6,0177,0001,16498
08,14,fa6,0177,0003,16482
08,14,fa6,0177,0005,16500
08,14,fa6,0177,0007,16495
08,14,fa6,0177,0017,16467
08,14,fa6,0177,0037,16453
08,14,fa6,0177,0057,16452
08,14,fa6,0177,0077,16450
08,14,fa6,0177,0177,16442
08,14,fa6,0177,0377,16442
08,14,fa6,0177,0577,16445
08,14,fa6,0177,0777,16438
08,14,fa6,0177,1777,16440
08,14,fa6,0177,3777,16444
08,14,fa6,0177,5777,16438
08,14,fa6,0177,7777,16440
08,14,fa6,0377,0001,16452
08,14,fa6,0377,0003,16458
08,14,fa6,0377,0005,16466
08,14,fa6,0377,0007,16462
